User;Time;esta/no esta?
97967367;3367249;esta
31969208;2960637;no esta
38715487;3217062;no esta
18645673;3727355;esta
93907370;3213223;no esta
62256277;3215356;esta
95568981;3199569;no esta
87160676;2929063;esta
22745744;4048635;no esta
35748814;2831783;esta
19876521;3676156;no esta
28941285;3112956;esta
86824043;3306663;no esta
21624934;3190609;no esta
71949464;3532369;esta
09616674;3624529;no esta
68328225;2862503;esta
54899996;3349330;no esta
42352856;3022076;no esta
67017350;2798930;esta
81004957;3419729;esta
80771009;2820689;esta
17440119;3195730;esta
49683753;4458661;esta
88828154;3203836;no esta
87502128;3112529;no esta
28497124;3125329;esta
59331052;3263142;no esta
54120682;3331409;no esta
97957844;3428689;no esta
78935155;3156050;no esta
90503911;3126610;no esta
17162387;3780261;no esta
94881942;3066449;esta
50964449;3281063;no esta
95671324;4166395;no esta
89073872;3325862;no esta
38965349;3275942;no esta
59142012;3343782;esta
22045117;3086929;esta
78246320;3320743;no esta
71867122;3502929;no esta
89441727;3149222;no esta
76386036;3160743;no esta
23872638;4232955;esta
52308822;3933008;esta
65961686;3697915;no esta
12190592;3063889;esta
77687498;2948690;esta
93648925;2892370;esta
12830270;3663356;no esta
42627339;3291729;no esta
66555034;3176103;no esta
35781248;3449596;no esta
59391159;2937170;no esta
72913835;3232849;no esta
81496263;2776316;esta
62525132;2989650;no esta
38816775;2961916;esta
38299031;3198289;no esta
39687141;3066876;no esta
57325925;3277222;no esta
08849966;3345489;no esta
44683228;3222609;no esta
94292205;3203409;no esta
05336847;3672742;no esta
06955069;3666769;no esta
94970108;3256742;no esta
91523893;3890341;no esta
01439711;3616849;no esta
75454630;3947515;no esta
77691706;2862503;esta
46705765;3127463;no esta
61770417;372053;esta
34278173;3144529;no esta
02350408;3752529;no esta
52649377;4593487;no esta
42243335;3239676;no esta
63899941;2792530;esta
97866598;3004157;no esta
28759123;3191462;no esta
75121324;3412049;no esta
73476441;2787410;esta
93680190;3223462;no esta
71251206;3127889;esta
13230894;3031036;no esta
20082746;2796370;esta
20078833;3013116;esta
28518345;2605223;esta
90614312;3019943;no esta
61286492;3185062;no esta
33857557;3076690;no esta
04198512;3096743;no esta
67559248;3527676;no esta
60786133;3355302;no esta
52096521;2845010;esta
00325751;2913276;esta
02360502;3458982;no esta
11973332;3152210;no esta
49999397;3134716;no esta
53327172;3591249;no esta
46929146;3086503;no esta
69981259;3205969;esta
04639731;3476049;no esta
21105428;2920103;esta
12329642;2898769;esta
18336181;3394556;esta
69733207;3147516;no esta
08793611;3331836;no esta
89783758;3195729;esta
26141840;3101863;esta
67323461;3182503;no esta
85238703;3238822;no esta
01855478;3214929;esta
37882709;2899197;esta
81457761;3179090;no esta
38851609;3731622;no esta
76655949;3108262;no esta
17270119;3228582;no esta
17177069;3080103;esta
00299693;3224743;no esta
29187038;3202129;no esta
38390403;3615569;no esta
45752425;3259729;no esta
68552417;3167996;no esta
99422617;3405649;no esta
30988821;3102289;no esta
22986954;2772476;esta
24819524;3073702;esta
96453792;3278503;no esta
96179826;3117223;no esta
52560378;4055462;no esta
15276451;3198716;no esta
28495061;3338235;no esta
77195468;3160743;no esta
98789996;3057916;no esta
03609746;3054503;no esta
77301022;3000743;esta
10713709;2812583;esta
04821865;2995623;esta
62280965;3181649;esta
56434532;4128848;no esta
21874341;3046822;no esta
90876597;3268262;no esta
49323477;3086503;esta
10859707;2942716;esta
89648808;3228155;no esta
13109635;2941436;esta
69326962;3205969;no esta
38417544;3258449;no esta
00985332;3802022;no esta
51039647;3156049;no esta
10369241;3272956;no esta
84164110;3180796;no esta
07636427;3537489;no esta
22029709;3211089;no esta
18391179;3693649;no esta
79803050;2942716;esta
77435113;3025489;esta
50515839;3325863;no esta
54722107;3223036;no esta
15551455;3115089;no esta
06550585;3928742;no esta
14978400;3150502;no esta
38419361;3390715;no esta
52624422;3366823;no esta
34397721;2992210;esta
64484852;2820689;esta
16338479;3631355;no esta
59687177;2953810;esta
55948941;3116796;no esta
82075643;3618555;esta
55331976;3222183;no esta
66039427;3069010;no esta
76620632;3903142;no esta
26173026;3208956;no esta
50002630;3177382;no esta
73097878;2966183;esta
33666598;3161596;no esta
88712609;3162449;no esta
01250146;3587409;no esta
89550136;2955516;no esta
41520975;3104422;no esta
77452681;3115943;no esta
08591117;2938876;no esta
56468264;2882130;esta
43587268;3230716;no esta
09667534;3922341;no esta
57639887;2952956;esta
98765946;2901757;esta
51817431;3380903;esta
81009208;3228156;no esta
12550324;3092476;no esta
08309738;3720956;no esta
67485392;2970450;esta
25219573;3363409;no esta
93385281;3015250;esta
14224101;2920956;esta
54282435;3152636;no esta
85389483;3151356;no esta
03055903;3435942;no esta
09754480;3056636;no esta
64880282;3290022;no esta
69855795;2850983;esta
75674551;3310076;no esta
14016943;4087888;no esta
41876972;2882983;esta
45997602;3185489;no esta
26850528;3342076;no esta
95050852;3101863;no esta
54863261;3136423;esta
20347227;3596369;no esta
40070915;3321596;no esta
28530566;3382609;no esta
83467193;3495249;esta
35638027;3377063;no esta
16315204;3400529;no esta
62815409;3597649;esta
53241683;3045543;no esta
30461557;3434662;no esta
75564876;3653116;no esta
05863599;3212369;no esta
05646800;3115942;esta
30912559;2914556;esta
90406575;2777169;esta
57654955;3063463;no esta
48648492;3489702;no esta
30552238;3163729;no esta
79312419;3192316;no esta
88196350;3169702;esta
83589118;2721704;esta
88670696;3304102;no esta
69260316;3073703;no esta
25164034;3627942;no esta
04802484;3313063;no esta
87017286;2906876;esta
21054650;3258449;no esta
61051152;2812583;esta
62616979;2927356;no esta
69420097;3390289;no esta
11655003;3196583;no esta
69324884;3027196;esta
85611020;3566502;no esta
25136185;3150930;no esta
81060455;3123196;no esta
10857254;3462396;no esta
00529974;2913703;esta
23774421;3019516;esta
15235877;3130022;no esta
21814543;3266129;no esta
44666703;2922236;no esta
11836675;3095889;no esta
96088220;3454716;esta
15146977;3129169;no esta
63422933;3138982;no esta
22129035;3390289;no esta
10206009;2845863;esta
35921999;3237116;no esta
17343658;3269116;no esta
90020188;2979836;esta
96976711;3333116;no esta
72750995;3081383;esta
38350108;3210662;no esta
37477223;3226876;no esta
80348146;3470502;esta
23658204;3653542;no esta
94718882;2952530;esta
05533552;3735888;no esta
85593516;3187623;no esta
20420052;3331835;no esta
48004750;3280209;no esta
93765969;3011836;no esta
82817748;3280209;no esta
28466636;3454716;no esta
61558364;3398822;no esta
42354100;2876156;esta
08228626;3075410;no esta
44558522;3447888;no esta
98801901;3480315;no esta
49542530;3734182;no esta
20282308;3104849;no esta
99783868;2826663;esta
95148639;3445756;no esta
17557203;3231143;esta
61744691;3098876;esta
17922276;3337382;no esta
30207276;3365116;no esta
57635165;3334396;no esta
66586366;3113383;esta
50431312;3425276;no esta
34679610;3242236;no esta
95033182;3322022;no esta
24102580;3016103;esta
91366308;3202129;no esta
99656942;3041703;esta
72072975;3170129;esta
60986338;2959357;esta
14099275;3453009;no esta
78709996;3738448;no esta
90563199;2855250;esta
02219683;3153063;esta
39396572;3422716;no esta
81944951;3105276;no esta
36854427;3358716;no esta
61411446;3485436;no esta
93941571;3069436;no esta
26285270;3394129;no esta
19972663;3334396;no esta
84873825;3398395;esta
31173368;3315196;no esta
07106147;3453435;no esta
81500675;3328849;no esta
39893435;3021650;esta
79661057;3701328;no esta
39977746;3092476;no esta
84157498;2871036;esta
17199608;3760635;no esta
86191131;3144956;no esta
61659922;3543035;no esta
24977531;3511889;no esta
75187254;3243942;no esta
90657048;2962343;esta
44498187;3116369;esta
09341586;3542609;no esta
92467712;3104423;no esta
17319940;3343783;no esta
44281725;2989650;esta
89180052;2763517;esta
03166342;3496955;no esta
05164619;2931623;esta
44416998;2837330;esta
03053551;3024636;esta
26496540;3199570;no esta
97562000;3466235;no esta
84396393;6207565;no esta
79216015;3761488;no esta
70571763;3205116;no esta
78726947;3430822;no esta
20852782;3213223;no esta
47861430;3305809;no esta
16014837;3486289;no esta
84876344;2775464;esta
85948553;3094182;esta
38126900;3339089;no esta
85190357;3175250;no esta
29654619;2949116;no esta
51627181;3194876;esta
66207764;3359569;no esta
09986360;3166716;no esta
76728388;3684689;no esta
80404970;3780262;no esta
93216376;3278930;no esta
95978147;3508902;no esta
91628723;4937380;esta
50959489;3374076;no esta
97703090;3193596;no esta
42018564;3281916;no esta
12544696;3040850;esta
57750314;3547302;no esta
49859244;3221756;no esta
45059983;3325436;no esta
27365197;2971729;esta
02298643;3295143;no esta
35849247;3625382;no esta
63748498;3412902;no esta
56854575;3072849;esta
46541593;3121063;esta
60661978;3237115;no esta
72123411;3604476;no esta
01127230;2983676;no esta
53682481;3407356;no esta
81997547;3165436;esta
34520149;3034023;no esta
25712208;3682555;esta
22330083;2951676;esta
02685571;3615995;no esta
07734741;4704420;no esta
47224272;4058874;no esta
26085282;3138556;esta
44447783;3290450;no esta
55529342;3203835;no esta
58054599;3029330;esta
73454540;3038289;no esta
27151853;3557115;no esta
55440524;2871890;esta
98605514;3104423;esta
43720427;3116369;no esta
94942126;3489275;no esta
46661992;3716262;no esta
13532760;3194449;no esta
77642084;3436795;esta
48200839;2879996;esta
22740889;3004157;esta
48068376;3173542;no esta
69979418;3869435;no esta
43028044;3282343;no esta
82727673;2942290;esta
79313324;3274663;no esta
52814289;3112956;esta
08730977;3248635;no esta
13734299;3257596;esta
31134236;2763516;esta
21361310;3589969;no esta
24467940;3490982;no esta
99493900;3264849;esta
42837500;3017383;esta
61909458;3902715;no esta
88690078;3518716;no esta
78050874;4415568;no esta
27032709;3181223;esta
66307883;3271675;no esta
99439690;3257170;esta
21046603;3322876;no esta
45799682;3432529;no esta
84931784;3603622;no esta
21001538;3368103;no esta
57413172;3007569;esta
31011672;3451302;no esta
34213982;3475622;no esta
75923744;3089489;no esta
18026908;3465809;no esta
26694803;3131303;no esta
32487618;2693543;esta
08764884;3571622;no esta
22489852;2650450;esta
26757360;2978557;no esta
58823484;2965329;no esta
80260694;3701755;no esta
97513766;3688102;no esta
90748561;2811730;esta
59789526;2896210;esta
54577831;2983249;no esta
01029587;2921810;no esta
74079715;3057916;esta
50643659;3553703;no esta
97566130;2859089;esta
37906854;3735889;no esta
36960279;3094182;no esta
24261344;3661649;no esta
61839452;3306236;no esta
20922689;3006716;no esta
66345336;3483729;no esta
08458555;3517008;esta
01528023;3499515;no esta
94066307;3167996;no esta
07080095;3429969;no esta
42878323;2981116;esta
81403857;3189329;no esta
72420419;3686395;no esta
90769238;2808743;esta
33845910;3079250;no esta
06454967;3048102;esta
76241631;3036156;no esta
19612278;2947410;no esta
52717496;3903568;no esta
51407546;3015249;no esta
45278159;2964903;esta
40208582;3103570;no esta
00988150;3496529;no esta
56883128;3229863;esta
43665879;3398396;no esta
66215977;3409062;esta
07285536;3018663;no esta
51006937;3064742;esta
81431245;3518716;esta
83213704;2941436;esta
06804174;3274236;no esta
31443311;2857809;esta
24716569;3275942;no esta
86380968;3237542;no esta
98447964;2876156;esta
42954415;3304956;no esta
86240300;2786556;esta
90134323;4916901;no esta
08002931;4482554;no esta
54182667;4824314;no esta
44267221;2916689;esta
70520447;3313063;no esta
96287518;3472208;esta
92677170;5891406;no esta
26842429;3756369;no esta
44065874;3293009;no esta
40482748;2923943;esta
45955369;6011725;esta
10962319;2921810;esta
38724564;3223889;no esta
61809206;3648849;esta
60375030;6636365;esta
95071434;3791781;no esta
67825330;3109116;no esta
15751064;3229436;no esta
21502499;5133220;esta
41708483;3899302;no esta
95567759;3500369;no esta
44598629;2920103;esta
03051211;4549115;esta
79444792;3669755;esta
24097657;3229009;no esta
22507523;3159889;no esta
91154085;3259729;esta
18091990;3686396;esta
00606070;3263143;esta
28269860;3282769;esta
43539265;2742183;esta
05220828;3077543;no esta
08559136;5081166;no esta
11481735;3343783;no esta
07526418;3242663;no esta
58559578;2836050;esta
68753775;3272102;esta
85650042;4506021;no esta
91010038;3331409;no esta
56776018;3048956;no esta
11930761;3461542;no esta
90417628;3250342;esta
27854004;3884369;esta
07189754;3290876;esta
54420797;3162449;no esta
58560639;3259729;no esta
23631229;4105808;no esta
33919333;3543889;esta
27076862;1847464;esta
52303065;2844157;esta
62330881;3193595;no esta
17458523;3580156;no esta
19587237;4110928;esta
63093596;3121916;esta
99375630;2964903;esta
89528652;3328849;no esta
53757814;3837435;no esta
72018915;4228688;no esta
30134533;2988797;esta
43673521;3232422;no esta
83779029;3255889;esta
54694756;4132261;no esta
14889875;4317435;no esta
83364742;3455143;no esta
39826992;3307942;no esta
19964661;2853970;esta
79066045;4359247;no esta
64716601;3567783;esta
25854559;3069436;no esta
31189337;3415035;no esta
04954878;3995302;no esta
37657209;3630075;esta
54753529;3742288;no esta
01577442;3179089;no esta
67461983;2874023;esta
92117990;4315301;no esta
27831639;3839569;esta
56620294;3560956;no esta
97916583;2919249;esta
49745328;3482023;no esta
63779177;5092260;no esta
98317601;3419729;no esta
21871804;2857810;esta
85743903;3729489;no esta
46092144;4994127;no esta
56506690;4097701;no esta
96591707;3053650;no esta
31378817;2855676;esta
73164901;3229863;esta
90631563;6454605;esta
87745325;3242236;esta
33847541;3372796;no esta
36795194;3098449;esta
72124965;5119141;no esta
38591972;3441062;no esta
61944256;3247782;no esta
13401913;3445329;no esta
76610245;4583674;no esta
13456543;3200849;esta
20405266;3232849;no esta
43494644;2755410;esta
65338901;3453435;no esta
09221357;4619514;no esta
94541988;3357862;no esta
93767498;3202129;no esta
07962609;3223462;no esta
10125715;2783143;esta
42534012;4652367;no esta
36109715;3098876;no esta
43056502;3217063;no esta
53116443;3294716;no esta
07881571;3622396;esta
07427934;4084475;no esta
03238851;3275516;no esta
32451514;2972157;no esta
06088472;3249916;no esta
76497615;4351141;no esta
21222418;3692795;no esta
29455750;3333542;no esta
93010300;3666342;no esta
74375903;2809169;esta
55861476;5221966;no esta
56286475;3156903;no esta
74712730;3166289;no esta
50015382;3125329;esta
07022438;3684262;no esta
19293206;3719676;no esta
40435843;3293436;esta
65987028;2859943;esta
48380230;3144956;no esta
40471149;3388155;esta
67768175;4291407;no esta
47924161;3278930;no esta
28880237;3131302;esta
22427780;3066450;no esta
36889676;3725222;no esta
76646098;3887355;esta
15456913;3254183;no esta
27942597;3013970;no esta
21475839;3534502;no esta
89219284;3443195;esta
80691520;3301116;esta
67190683;3441489;esta
61667314;3165862;no esta
90430106;3075836;no esta
14947695;3846822;no esta
70570700;3853648;no esta
70395879;5323513;no esta
07111645;3428689;no esta
25306741;3987621;no esta
84300578;4083195;no esta
23674783;3320742;no esta
77332623;3242662;no esta
40688853;4298234;no esta
70050885;3890768;esta
96420833;3583568;no esta
12536421;3135142;no esta
84470184;3124050;no esta
43645365;4025168;no esta
76212255;4194128;no esta
77677602;3071996;no esta
35565226;3394983;esta
91200241;3315622;no esta
76863202;3845115;no esta
88249284;4089595;no esta
92813059;3111249;no esta
25092072;3215783;no esta
11229919;4346447;no esta
26979517;4478714;esta
97000768;3456423;no esta
29305857;3256316;no esta
56132172;3204262;no esta
57717710;3968848;no esta
37350494;3743995;no esta
09477197;2956369;no esta
46156571;4011088;no esta
23223402;2920957;esta
67725942;5946872;no esta
03098724;3663356;no esta
83280910;3548582;no esta
81444056;3210236;esta
97966558;5142180;no esta
41093207;3245649;esta
99580295;3104850;no esta
08042217;3320742;no esta
37713214;3878821;no esta
76859388;3183783;esta
62932825;2916263;esta
49023853;3501649;no esta
53190910;3665916;esta
15781373;3790928;no esta
69411175;3071996;esta
78590862;3010130;no esta
63920252;2724263;esta
97053235;2946556;esta
32782908;3549009;no esta
02535079;3206396;no esta
51109181;2744316;esta
42485531;3444902;no esta
80101140;2793383;esta
48314361;3085650;no esta
09964218;3288316;esta
86737468;2911570;no esta
